CaseID,B3,ND2,B7_b,GH1,ppeducat,ppethm,weight_pop
9573,1,2,3,3,4,3,14856.6413
9574,1,2,1,3,2,1,30418.8761
9575,1,3,2,4,3,1,46127.053
9576,0,2,3,2,4,1,13289.8954
9577,1,2,2,1,4,1,30850.2665
9578,1,2,3,1,3,4,23490.2307
9579,1,3,2,1,3,1,23808.1714
9580,1,3,2,1,3,2,19571.9153
9581,1,3,2,1,4,1,26076.629
9582,1,2,1,3,4,1,19879.4568
9583,0,3,1,1,4,1,11703.031
9584,1,3,2,1,3,1,36123.8954
9585,1,3,2,1,3,2,25273.3271
9586,1,3,2,4,3,2,42925.6348
9587,1,3,1,3,4,1,21369.1931
9588,0,3,1,2,4,1,14019.691
9589,1,2,1,3,2,1,24099.4882
9590,0,1,2,1,3,1,14933.8735
9591,0,1,1,4,2,5,21425.1601
9592,0,2,2,2,4,1,15321.6202
9593,0,3,1,2,4,1,15321.6202
9594,0,3,2,1,4,4,10963.1223
9595,0,3,1,1,3,1,18880.3487
9596,0,3,2,4,1,1,19739.2482
9597,1,3,2,1,4,1,17697.4702
9598,0,3,1,1,2,1,19284.4019
9599,0,3,1,1,4,1,12827.0385
9600,1,3,3,1,4,2,19799.3672
9601,0,1,1,1,4,1,22737.6043
9602,0,3,2,1,3,1,16813.0895
9603,0,2,1,2,4,1,9118.3914
9604,1,3,1,3,4,1,19362.5937
9605,0,3,2,2,4,1,9019.476000000001
9606,1,2,3,1,4,1,11703.031
9607,1,3,2,4,2,1,35218.1041
9608,0,3,1,1,4,1,12641.8712
9609,1,3,1,4,1,1,22809.3669
9610,0,3,2,1,4,2,22122.75
9611,0,2,1,4,2,4,67901.1162
9612,1,3,2,1,3,2,16294.2291
9613,1,2,3,1,4,1,34099.9386
9614,1,1,3,3,4,1,21515.8307
9615,1,2,2,2,2,4,43428.516
9616,1,3,2,1,3,1,34400.9517
9617,0,3,2,1,3,4,21736.5157
9618,1,3,1,3,4,2,27917.1876
9619,0,3,1,4,2,3,88732.6474
9620,1,3,2,1,4,2,21728.9205
9621,1,1,2,4,3,1,26022.5387
9622,1,2,1,4,2,1,66754.9777
9623,1,3,2,4,3,2,30357.8983
9624,1,3,2,3,3,2,23998.2161
9625,1,2,2,3,4,2,12641.6167
9626,0,3,2,1,4,4,28651.8159
9627,1,3,2,3,4,2,16151.6134
9628,1,3,2,1,3,1,36673.3913
9629,1,3,1,2,2,1,23602.0837
9630,1,3,2,4,3,1,17027.4708
9631,1,2,1,1,4,3,26233.4818
9632,1,3,1,3,3,1,24414.671
9633,0,3,1,2,3,1,14104.0969
9634,0,3,2,1,4,2,21515.3975
9635,0,3,1,2,4,1,16302.7652
9636,0,3,2,2,2,1,24099.4882
9637,0,2,2,3,3,2,22073.6463
9638,1,3,2,1,3,1,23677.5774
9639,0,3,2,4,1,1,30275.4617
9640,0,2,1,3,3,1,22209.5667
9641,0,3,2,4,3,1,25681.3117
9642,1,3,1,1,4,1,10151.1496
9643,0,3,1,1,2,4,56093.2208
9644,1,3,2,1,2,1,16098.9296
9645,1,2,1,3,1,1,27512.6404
9646,1,2,3,4,1,2,48679.7066
9647,0,3,1,2,2,1,18213.077
9648,0,3,1,3,4,1,17924.6434
9649,0,3,1,3,3,1,17286.4801
9650,0,2,2,1,4,3,22087.8618
9651,0,1,2,1,2,1,30418.8761
9652,1,5,2,1,3,1,16541.2304
9653,1,2,2,3,3,2,25247.261
9654,1,3,4,1,3,2,14681.5897
9655,1,3,2,1,4,1,19493.8887
9656,0,3,2,1,4,1,27746.4885
9657,1,3,3,3,2,4,27531.7203
9658,1,2,3,1,3,4,22659.0623
9659,0,3,2,1,2,1,28104.2223
9660,1,2,3,2,3,1,18155.9675
9661,0,2,1,1,4,1,15092.0511
9662,0,3,2,1,4,1,25685.9139
9663,1,3,2,2,4,2,16140.2999
9664,1,3,3,1,3,5,9165.672
9665,0,3,1,1,2,1,29858.9726
9666,1,3,2,3,1,4,57486.472
9667,1,2,2,1,4,1,21057.7269
9668,0,3,1,1,3,1,15801.2318
9669,0,3,1,1,2,1,28383.1341
9670,0,3,1,1,3,1,26472.4545
9671,0,2,3,3,1,4,31931.0925
9672,1,1,2,1,4,3,37592.4328
9673,1,1,1,4,2,1,18895.5798
9674,1,3,2,2,3,2,36643.5973
9675,1,3,2,3,4,1,13613.9724
9676,0,3,1,1,1,3,88732.6474
9677,0,3,1,1,3,1,36313.0138
9678,1,3,2,1,2,1,24369.5514
9679,1,2,2,2,1,4,31931.0925
9680,0,5,1,1,4,1,27473.8328
9681,1,5,1,1,4,1,15092.0511
9682,1,5,2,1,3,4,21327.4359
9683,1,1,1,3,2,1,21630.3611
9684,0,3,2,1,2,1,28501.5055
9685,0,3,1,3,1,1,22907.0083
9686,0,3,1,3,4,4,16861.5778
9687,0,3,2,1,4,1,19697.4601
9688,0,3,1,3,1,1,21115.4443
9689,1,3,1,3,3,2,24301.6741
9690,0,3,2,1,2,1,13249.5867
9691,1,3,1,1,3,1,21059.6665
9692,0,3,3,1,3,1,25325.7021
9693,1,3,3,1,4,1,27473.8328
9694,0,2,2,1,3,5,5306.6151
9695,0,1,1,1,4,4,28651.8159
9696,0,3,1,2,3,1,14447.0598
9697,1,2,2,1,3,1,25332.7665
9698,1,2,2,1,3,2,22073.6463
9699,0,3,1,1,2,1,18735.49
9700,1,3,2,1,2,1,37595.4599
9701,0,2,2,2,3,1,16652.5165
9702,1,1,2,1,4,1,9879.7232
9703,1,3,2,3,3,1,43125.2355
9705,0,3,3,1,4,1,11703.031
9706,1,2,1,1,2,1,22232.5513
9707,1,3,2,1,3,1,28158.686
9708,1,3,3,1,4,1,9001.926600000001
9709,0,3,1,3,2,4,45126.7701
9710,1,1,3,1,2,1,28784.3601
9711,1,3,3,1,3,2,19634.7271
9712,1,3,2,1,3,1,21938.1087
9713,1,3,2,1,2,1,24740.243
9714,1,3,3,1,4,1,35298.2167
9715,0,3,1,1,4,1,27746.4885
9716,0,3,1,2,3,1,36673.3913
9717,1,2,3,1,4,1,11703.031
9718,1,3,2,3,1,2,27202.8955
9719,0,2,1,1,2,1,21917.7632
9720,0,3,1,1,2,1,27798.2658
9721,1,3,2,3,4,2,27642.8545
9722,1,3,2,1,2,4,79294.45299999999
9723,1,2,1,3,4,2,14759.6941
9724,1,2,1,4,2,1,43000.7068
9725,1,3,2,1,4,1,12381.3704
9726,1,3,2,1,3,1,30998.7086
9727,1,3,1,2,2,1,23676.0719
9728,1,3,3,2,4,3,22305.9118
9729,1,3,2,1,4,4,22438.3553
9730,1,5,1,1,2,4,45621.6696
9731,1,3,1,2,1,1,60649.1774
9732,1,1,1,1,2,2,30448.6064
9733,1,5,1,4,3,4,24151.6233
9734,1,3,2,3,3,1,17027.4708
9735,0,2,2,3,4,1,16745.0487
9736,1,3,3,2,1,1,20728.0943
9737,1,3,2,1,3,1,25291.9499
9738,0,3,3,1,4,1,27746.4885
9739,0,3,2,1,3,1,32659.6408
9740,1,3,2,1,4,4,21744.8098
9741,1,1,2,3,2,1,26364.7371
9742,0,3,2,1,2,1,15051.257
9743,0,3,2,1,3,1,15908.6186
9744,0,3,1,2,4,1,10965.4948
9745,1,2,3,1,4,2,19799.3672
9746,1,3,2,2,1,1,45657.6962
9747,1,3,2,2,2,1,23935.7243
9748,0,3,1,1,4,1,27473.8328
9749,0,3,2,2,4,1,27473.8328
9750,1,5,2,1,4,1,19917.9717
9751,1,5,3,2,2,2,25301.7277
9752,1,1,1,2,2,3,85909.9761
9753,1,1,1,1,4,2,15353.2881
9754,0,3,2,2,4,3,19039.557
9755,0,3,1,4,2,1,26333.8401
9756,1,3,1,1,4,2,15353.2881
9757,1,3,3,2,4,4,13183.911
9758,0,1,1,3,3,1,19997.1467
9759,1,2,2,2,3,1,20830.4006
9760,0,2,1,1,2,1,24406.7773
9761,0,3,1,1,4,1,11742.8756
9762,1,3,2,1,4,3,24557.3837
9763,0,3,2,1,3,4,46896.2074
9764,0,3,1,1,3,3,46317.7136
9765,1,1,1,3,3,1,23391.2933
9766,1,3,2,1,3,1,18432.1427
9767,1,2,2,1,3,2,27493.0243
9768,1,3,1,1,4,1,22070.3937
9769,1,3,2,1,2,5,11327.3877
9770,1,2,1,1,3,2,24108.9069
9771,0,3,3,2,1,1,24784.5911
9772,0,3,2,1,3,4,21327.4359
9773,1,2,1,3,4,1,12761.3023
9774,1,3,2,2,2,1,27400.9884
9775,1,3,1,2,1,1,23235.9821
9776,0,3,1,3,2,1,14185.5599
9777,0,2,2,2,4,1,15321.6202
9778,1,3,2,1,2,1,22794.1003
9779,1,3,2,1,4,2,21493.2073
9780,1,3,2,1,3,2,24108.9069
9781,1,3,2,2,4,3,37029.1723
9782,1,3,1,1,4,1,13090.7683
9783,1,3,2,3,3,4,20900.8383
9784,0,3,1,1,2,5,19448.8809
9785,1,2,2,3,3,1,18393.4481
9786,1,3,1,4,2,1,51764.7052
9787,0,3,3,3,3,3,48399.5612
9788,1,3,1,2,3,1,12277.3755
9789,1,3,2,3,2,4,27871.4452
9790,0,3,1,1,4,1,12517.6437
9791,1,3,3,3,3,2,14177.973
9792,0,2,1,1,2,1,18951.9634
9793,0,3,2,3,3,1,18217.7819
9794,1,3,2,1,4,1,12038.9121
9795,1,3,1,3,3,1,32538.3112
9796,1,3,2,2,4,1,14140.9356
9797,1,3,2,1,2,4,51693.6676
9798,1,3,1,1,4,3,49342.2531
9799,1,3,1,3,3,1,19220.1805
9800,0,3,3,2,4,1,14140.9356
9801,0,2,2,1,4,1,17891.5561
9802,1,3,1,3,4,4,18764.3278
9803,0,3,1,1,4,3,22087.8618
9804,1,3,2,1,2,1,16860.3265
9805,1,2,2,1,1,1,48363.4908
9806,0,3,2,1,3,1,19997.1467
9807,1,3,1,1,4,1,19790.4153
9808,1,3,2,3,4,1,16302.7652
9809,1,3,2,1,2,1,29858.9726
9810,1,2,2,1,4,2,37467.0031
9811,1,3,3,1,3,3,45862.5645
9813,0,3,1,1,2,4,34193.8163
9814,0,3,2,1,4,1,11881.0489
9815,0,1,1,3,3,1,23144.8313
9816,0,3,1,1,4,4,27194.7048
9817,0,3,1,3,3,1,18597.4579
9818,0,2,2,4,3,1,24479.4201
9819,0,3,2,1,4,1,16142.5632
9820,1,2,2,3,2,4,45126.7701
9821,1,3,2,2,3,1,15972.7522
9822,0,3,3,4,2,4,88732.6474
9823,0,3,1,1,2,1,28784.3601
9824,0,2,2,2,2,5,16128.9915
9825,1,3,1,1,4,1,16142.5632
9826,1,3,2,1,4,1,17924.6434
9827,1,3,2,1,4,1,21057.7269
9828,1,2,2,2,1,1,19244.6016
9829,0,3,1,2,4,4,8937.057500000001
9830,1,2,3,3,2,1,17215.2353
9831,0,3,1,1,4,1,25685.9139
9832,1,3,2,3,2,2,23425.5168
9833,0,3,1,1,3,1,15972.7522
9834,1,3,3,1,4,1,8476.6592
9835,0,3,2,3,2,1,18755.8566
9836,0,2,1,3,3,1,11814.17
9837,1,1,2,1,3,1,23769.8113
9838,1,2,2,4,2,1,39807.2877
9839,0,5,1,1,3,1,13854.684
9840,1,3,1,1,3,1,22504.6647
9841,0,2,1,4,2,1,30418.8761
9842,0,3,1,3,2,1,24843.748
9843,1,3,3,3,3,1,19475.5771
9844,1,3,2,1,2,1,20273.4104
9845,1,4,2,3,3,1,20450.9761
9846,0,3,1,1,3,1,23451.4453
9847,1,1,3,1,2,1,20050.4706
9848,0,3,2,1,3,1,18432.1427
9849,1,3,2,3,4,1,19790.4153
9850,0,3,1,3,1,1,56234.5393
9851,0,2,1,3,1,1,22809.3669
9852,0,3,3,3,3,1,23399.5706
9853,0,3,2,2,3,1,20617.8134
9854,1,3,1,1,4,1,16632.3881
9855,0,3,3,1,4,1,15116.4069
9856,1,2,1,1,2,5,16495.05
9857,0,3,1,1,3,1,28606.2186
9858,0,1,1,2,4,1,12153.1069
9859,1,3,1,2,3,1,13704.3897
9860,1,2,2,2,3,1,17011.7611
9861,0,3,1,1,4,1,14140.9356
9862,1,3,3,1,3,1,19419.7496
9863,1,2,2,1,2,1,17404.0326
9864,1,2,2,3,2,2,26663.5322
9865,1,3,1,2,2,1,33884.2013
9866,0,2,3,2,4,1,14140.9356
9867,0,3,2,1,4,1,12641.8712
9868,0,3,2,1,4,1,15092.0511
9869,0,3,1,4,3,1,29100.8049
9870,0,3,2,3,2,1,14555.5127
9871,1,2,3,4,3,1,46127.053
9872,1,3,1,1,4,1,16383.1793
9873,1,1,1,4,3,2,39048.6421
9874,1,3,3,1,3,1,11325.2852
9875,0,3,1,4,1,1,70129.70819999999
9876,1,3,1,1,2,5,25861.3073
9878,1,3,1,1,4,3,18045.6101
9879,1,3,4,1,4,1,13578.4931
9880,0,3,1,3,2,1,30752.476
9881,1,3,3,3,3,2,26253.9459
9882,0,4,2,3,2,2,24925.608
9883,1,3,2,1,3,1,27808.116
9884,1,2,2,3,3,1,26763.8187
9885,1,3,3,2,4,1,15321.6202
9886,0,3,2,1,2,1,18746.3744
9887,0,3,1,1,4,1,16302.7652
9888,0,3,2,1,2,1,15923.6687
9889,0,3,1,3,3,4,35525.3833
9890,1,2,2,3,3,1,25043.4142
9891,1,3,1,1,2,1,37119.8736
9892,0,3,1,1,3,1,30998.7086
9893,1,3,2,1,4,3,39999.7256
9894,1,2,2,3,4,1,16580.5006
9895,1,2,3,1,4,1,10305.5614
9896,1,3,2,4,2,1,26595.1823
9897,0,3,1,2,3,5,6374.0739
9898,1,1,1,3,3,1,39230.215
9899,1,1,1,1,4,1,21793.3678
9900,0,3,2,1,3,1,21059.6665
9901,0,3,1,1,2,5,17004.1303
9902,1,1,2,4,4,4,34939.5948
9903,0,3,2,2,4,3,23271.3447
9904,1,3,2,2,2,1,47222.7446
9905,1,3,2,2,3,3,44877.1635
9906,1,2,2,1,4,1,19879.4568
9907,0,1,3,2,3,1,25978.1043
9908,0,2,2,3,4,2,9482.926299999999
9909,0,2,1,3,3,1,19220.1805
9910,1,2,2,4,4,4,23972.5664
9911,1,5,2,3,2,4,42266.0655
9912,1,2,1,3,4,1,19879.4568
9913,1,3,3,1,4,1,21057.7269
9914,0,3,2,1,4,1,19677.1448
9915,1,3,2,3,1,4,48210.5725
9916,1,2,2,2,4,1,14001.9772
9917,1,1,2,3,3,1,19289.5761
9918,0,3,1,2,4,1,16142.5632
9919,1,3,1,4,3,4,35734.6907
9920,1,3,2,1,4,1,15525.1982
9921,1,3,2,1,3,2,39583.219
9922,1,3,2,3,4,1,16329.0748
9923,0,3,1,1,4,1,22761.0793
9924,1,3,3,1,3,4,37480.0995
9925,1,2,3,4,4,1,16821.9323
9926,1,2,1,3,3,1,25722.8259
9927,1,3,2,4,3,1,30883.5492
9928,1,3,2,3,1,1,39435.8481
9929,0,3,1,2,4,1,13914.758
9930,1,2,2,1,4,1,16142.5632
9931,0,2,3,2,4,1,21579.2115
9932,0,1,2,1,4,4,21087.9537
9933,1,3,2,1,2,1,37595.4599
9934,0,3,1,2,4,1,10512.3875
9935,1,3,3,3,4,1,22986.9647
9936,0,1,1,2,1,5,17744.479
9937,0,2,1,1,1,4,33317.4236
9938,1,2,2,3,2,1,22504.7576
9939,1,3,2,4,3,1,32861.2277
9940,1,3,3,3,3,1,34400.9517
9941,1,4,3,1,2,4,48604.2069
9942,0,3,1,1,4,1,16302.7652
9943,1,3,1,4,1,1,32197.1561
9944,1,1,2,1,4,3,34487.2046
9945,0,3,1,1,4,1,16142.5632
9946,1,3,2,4,3,1,27506.4562
9947,1,1,1,3,3,5,9236.1582
9948,1,2,3,1,4,1,15092.0511
9949,0,1,1,1,4,1,21049.0111
9950,1,3,1,1,1,2,25712.5277
9951,0,3,1,3,2,2,32367.661
9952,1,3,1,1,4,1,28723.3772
9954,1,3,2,1,3,4,17369.4472
9955,0,3,1,1,2,1,21452.4597
9956,1,3,2,1,2,1,29857.8076
9957,0,3,1,4,2,1,16609.6914
9958,1,3,1,1,2,2,40242.9895
9959,1,1,2,4,2,1,23116.6365
9960,1,3,2,4,3,5,7096.008
9961,1,3,1,1,3,1,13095.626
9962,0,2,2,2,4,1,26423.1086
9963,0,3,3,2,4,1,15321.6202
9964,1,3,2,1,4,1,27174.7391
9965,1,3,1,4,3,2,18416.2638
9966,1,2,1,3,4,3,19574.9454
9967,0,2,2,3,3,1,32861.2277
9968,1,2,3,1,4,1,22986.9647
9969,0,3,1,2,2,1,20034.5967
9970,1,3,3,3,3,1,27325.8564
9971,1,1,3,1,4,1,28559.1918
9972,0,4,3,3,3,1,22504.6647
9973,1,3,1,1,1,3,74741.8392
9974,0,3,1,4,3,1,24739.0682
9975,1,3,1,3,2,2,29769.8074
9976,1,3,2,1,2,1,29155.6554
9977,0,2,2,1,4,2,19604.8053
9978,1,3,2,1,2,1,24740.243
9979,1,3,2,4,1,2,42591.1335
9980,0,3,1,1,2,1,18596.2755
9981,0,3,1,2,2,1,19437.8896
9982,1,3,2,1,4,3,37452.778
9983,1,3,2,2,2,1,18413.5359
9984,1,2,1,1,4,1,27473.8328
9985,1,3,3,1,1,4,48304.5598
9986,1,1,1,4,2,1,30752.476
9987,0,3,2,1,3,1,13056.6655
9988,0,3,1,3,1,5,13617.1373
9989,1,1,2,1,2,2,25301.7277
9990,0,3,2,4,1,1,37386.4416
9991,0,2,2,3,3,1,19771.8252
9992,1,3,2,1,4,1,17924.6434
9993,1,2,2,4,4,3,31417.6236
9994,1,3,2,1,4,1,28993.6131
9995,0,2,2,1,4,1,27371.7683
9996,1,3,1,4,3,5,11624.9339
9997,1,2,2,1,3,1,15327.3057
9998,1,1,2,3,4,1,13093.0964
9999,1,3,2,1,4,1,14001.9772
10000,0,3,1,1,4,1,16302.7652
10001,1,3,2,1,2,1,23935.7243
10002,1,3,2,2,4,3,19158.899
10003,0,3,2,1,2,1,18213.077
10004,1,3,2,1,3,2,25280.3768
10005,0,2,3,3,3,4,30770.1612
10006,1,1,1,1,4,3,30357.1133
10007,1,3,3,1,4,1,19790.4153
10008,0,3,2,3,3,1,24048.8575
10009,1,2,3,4,3,1,29421.0976
10010,0,3,1,2,4,1,10965.4948
10011,1,3,1,1,3,1,23647.8226
10012,0,1,1,1,3,1,22519.9302
10013,1,3,1,4,3,1,33441.1782
10014,1,2,2,1,4,1,15321.6202
10015,0,3,2,4,2,2,35235.3177
10016,1,3,1,1,3,1,23161.4347
10017,0,2,2,2,4,5,4695.6434
10018,0,3,1,2,2,1,20699.9577
10019,1,3,2,4,2,1,43045.102
10020,1,1,2,1,1,4,39100.9168
10021,1,3,2,1,2,1,24740.243
10022,1,3,2,1,2,1,15411.6932
10023,1,3,1,4,3,1,30420.8103
10024,1,3,3,4,2,1,34803.4579
10025,1,3,1,1,4,3,21756.9117
10026,0,3,1,3,2,4,36064.3768
10027,1,3,1,3,4,1,17992.8562
10028,1,5,2,1,4,1,13445.0616
10029,1,3,2,3,1,2,57473.5091
10030,1,3,2,4,3,3,79283.8532
10031,0,3,2,3,2,1,21038.0132
10032,1,3,1,4,2,1,62410.7535
10033,1,5,1,3,3,1,32347.7257
10034,1,2,1,3,3,3,35851.9579
10035,1,2,1,3,3,1,41960.9119
10036,0,3,1,2,3,1,12233.8219
10037,1,3,2,4,2,3,88732.6474
10038,0,2,1,3,4,1,19362.5937
10039,1,2,2,1,4,1,27473.8328
10040,1,1,1,4,3,1,23647.8226
10041,1,2,2,1,4,1,20753.9244
10042,1,2,3,1,4,1,15092.0511
10043,0,3,1,2,2,1,33938.8841
10044,1,2,1,3,3,4,24151.6233
10045,0,2,1,1,4,1,15644.4908
10046,1,2,2,3,3,1,19612.475
10047,1,3,2,1,2,1,22476.3728
10048,1,3,3,4,2,2,55432.042
10049,1,5,1,3,3,2,16095.6189
10050,0,3,1,2,3,1,24193.2587
10051,0,3,1,2,2,1,20472.3273
10052,1,3,2,2,4,1,34227.0913
10053,1,3,2,2,4,1,17038.2111
10054,0,3,1,1,2,1,22864.9773
10055,1,2,2,1,4,1,27797.8008
10056,0,1,1,1,3,1,30998.7086
10057,0,3,3,1,1,4,39690.9375
10058,0,3,1,1,3,1,23677.5774
10059,0,1,1,4,1,1,22145.7839
10060,1,2,2,1,4,1,16142.5632
10061,1,2,3,2,3,1,14146.183
10062,1,3,2,4,1,1,37883.1944
10063,1,3,2,3,3,5,6057.2301
10064,1,3,2,4,3,1,43125.2355
10065,0,1,1,3,2,4,41031.773
10066,1,3,2,2,2,1,27915.8355
10067,1,3,2,1,4,1,15321.6202
10068,0,3,2,3,2,4,35524.0118
10069,0,2,1,2,2,1,27765.0647
10070,1,3,1,1,4,4,16861.8687
10071,1,3,3,2,4,3,12354.0864
10072,0,3,2,1,3,1,17027.4708
10073,0,3,1,3,2,2,53727.3574
10074,0,2,1,3,2,1,20699.9577
10075,1,3,3,1,4,1,13306.938
10076,0,1,2,1,3,2,26068.8177
10077,1,3,2,4,3,1,27325.8564
10078,1,3,2,1,2,1,23130.0677
10079,1,3,2,1,4,1,20481.7834
10080,0,3,1,1,4,3,14088.2431
10081,1,1,3,1,4,4,21744.8098
10082,0,3,1,3,3,2,19984.3856
10083,1,2,3,4,3,3,44800.2234
10084,1,3,2,1,4,1,9626.1235
10085,1,1,2,1,3,2,28143.6577
10086,0,3,3,1,4,1,19790.4153
10087,0,3,1,1,4,1,16302.7652
10088,1,3,2,3,2,2,53199.3962
10089,1,5,3,1,3,1,18155.9675
10090,1,3,3,3,4,3,33567.7722
10091,1,2,4,2,4,1,15882.4633
10092,1,2,1,3,4,1,35298.2167
10093,1,3,2,1,4,1,22781.6351
10094,0,2,1,3,4,2,18791.4821
10095,1,1,2,1,3,1,30242.6277
10096,0,3,2,3,1,1,16434.8866
10097,1,3,3,4,3,1,22268.4677
10098,1,2,3,1,4,1,15116.4069
10099,0,3,1,2,2,1,23602.0837
10100,1,3,3,1,2,4,55060.7437
10101,1,2,2,1,4,1,12641.8712
10102,0,1,2,4,2,4,68574.98020000001
10103,0,3,1,4,3,5,7188.8239
10104,0,1,2,1,3,1,20250.0111
10105,1,3,3,3,4,3,28396.1337
10106,1,5,3,1,3,3,15742.3026
10107,1,3,3,2,4,2,15353.2881
10108,1,2,2,2,2,1,25107.2604
10109,1,1,2,4,3,1,35379.5195
10110,1,3,2,1,3,1,16131.8983
10111,1,3,3,2,4,1,14140.9356
10112,0,2,2,1,4,1,26076.629
10113,1,3,2,3,4,1,22482.9052
10114,1,3,1,3,1,1,22587.707
10115,1,2,2,1,3,2,19571.9153
10116,1,4,2,1,4,1,15092.0511
10117,0,1,1,1,3,1,19501.1224
10118,1,2,3,1,4,1,16302.7652
10119,1,2,3,1,4,1,11881.0489
10120,0,3,2,4,2,1,30752.476
10121,0,3,3,3,2,4,43526.0575
10122,0,3,2,1,3,1,16131.8983
10123,1,3,3,2,2,1,26646.7085
10124,1,3,2,2,4,3,6901.7592
10125,0,3,3,2,3,1,14007.173
10126,0,3,1,3,2,1,16098.9296
10127,0,3,2,1,1,4,53077.5547
10128,1,2,2,3,4,1,18492.9204
10129,1,1,1,3,4,3,48298.5337
10130,1,4,4,3,2,2,21570.6454
10131,0,3,2,2,4,1,15882.4633
10132,0,3,1,1,3,1,23769.8113
10133,1,2,2,3,4,1,35648.5231
10134,1,3,3,1,2,4,48543.1277
10135,0,3,1,3,3,2,39583.219
10136,0,3,1,2,1,1,19683.4092
10137,1,3,2,1,4,2,18791.4821
10138,1,3,2,3,3,4,28249.6908
10139,1,2,2,4,2,2,43471.3615
10140,1,3,2,3,3,5,8795.635899999999
10141,0,3,1,1,4,4,16455.5721
10142,1,1,4,1,4,1,12641.8712
10143,0,3,1,3,3,1,22209.5667
10144,1,2,2,3,3,4,23789.7512
10145,1,3,3,1,4,3,17127.8861
10146,1,3,2,3,3,1,27325.8564
10147,1,3,1,2,2,1,16868.8708
10148,1,3,2,3,2,1,24620.1087
10149,1,1,2,4,1,1,81618.1927
10150,1,1,2,3,1,2,38931.7183
10151,1,3,2,2,3,1,14149.361
10152,1,1,1,2,4,5,8648.828299999999
10153,1,4,2,4,1,1,36826.2676
10154,1,2,1,1,2,4,52260.5855
10155,1,3,1,1,3,4,29911.6853
10156,1,3,2,1,4,4,17535.7537
10157,0,1,1,1,1,1,28663.1409
10158,0,2,2,2,2,1,14861.7569
10159,1,3,2,1,4,4,28936.1622
10160,1,3,2,2,4,3,12354.0864
10161,0,3,2,1,4,1,15525.1982
10162,0,2,2,2,2,1,17404.0326
10163,1,4,2,4,3,1,43125.2355
10164,1,3,1,3,2,2,31355.7302
10165,0,3,2,1,3,1,25291.9499
10166,0,3,2,3,3,2,30401.3975
10167,1,3,2,2,4,1,28559.1918
10168,0,3,2,1,4,1,12641.8712
10169,0,3,2,2,1,4,88732.6474
10170,1,3,1,3,3,1,9059.106100000001
10171,1,3,2,2,2,4,34292.0292
10172,1,3,2,2,2,2,44926.0702
10173,1,3,2,2,2,4,43050.7414
10174,0,3,2,4,1,1,53429.7924
10175,1,4,1,1,4,1,18415.6053
10176,1,3,1,1,4,1,26423.1086
10177,1,3,3,3,1,1,49165.7819
10178,0,2,2,4,2,1,23443.4148
10179,0,3,1,4,1,1,21115.4443
10180,0,3,1,2,2,1,19832.965
10181,1,2,2,1,2,1,26324.5249
10182,0,3,2,3,4,1,19362.5937
10183,1,1,3,3,3,4,29392.9448
10184,1,3,2,4,3,1,30420.8103
10185,1,3,2,4,1,1,27070.5454
10186,1,2,1,3,4,1,22986.9647
10187,1,2,2,3,4,1,18964.3442
10188,0,3,3,3,3,4,26549.5472
10189,0,3,1,1,2,1,26275.2794
10190,1,3,1,3,3,1,27029.4281
10191,1,3,3,2,1,1,44312.3519
10192,1,3,2,1,4,1,19493.8887
10193,1,2,2,4,4,1,25590.4914
10194,1,3,1,4,3,1,16864.8504
10195,1,2,2,1,4,1,16142.5632
10196,1,3,2,2,2,1,28159.8383
10197,1,3,2,3,4,1,13207.1118
10198,1,5,1,2,4,1,16302.7652
10199,1,3,1,4,3,4,32311.2597
10200,0,3,1,2,3,1,20607.1795
10201,0,2,2,2,2,4,39454.2742
10202,1,2,1,1,4,1,12570.0952
10203,0,1,2,3,4,2,11041.1492
10204,0,3,3,4,3,3,59508.7225
10205,0,1,2,1,4,4,20638.96
10206,0,3,1,3,2,1,21839.9714
10207,1,3,2,4,1,1,49165.7819
10208,0,3,2,1,4,1,11703.031
10209,1,2,1,3,1,5,22237.2958
10210,1,3,2,3,2,4,44450.6201
10211,1,3,1,3,2,4,48089.8845
10212,0,3,2,1,3,1,26726.6534
10213,0,2,1,4,3,1,25022.1054
10214,1,4,4,4,3,1,32861.2277
10215,1,2,2,4,2,2,40242.9895
10216,0,3,2,2,3,4,23128.449
10217,1,3,1,1,2,2,24780.3555
10218,1,3,1,2,2,1,23370.1537
10219,0,2,2,3,4,2,9480.1983
10220,0,2,2,4,3,4,27623.9971
10221,1,3,2,2,4,1,19917.9717
10222,0,1,2,3,4,3,27339.2637
10223,1,3,1,1,4,5,9181.5882
10224,0,2,1,3,4,3,48298.5337
10225,1,3,1,1,2,1,23442.5002
10226,1,3,2,1,4,1,8930.4961
10228,0,3,2,1,3,5,5528.8393
10229,1,1,1,1,2,1,28191.224
10230,1,1,2,1,4,1,12517.6437
10231,1,3,2,3,4,1,19879.4568
10232,1,3,2,2,4,1,21793.3678
10233,0,3,2,2,2,1,26364.7371
10234,0,2,2,1,3,4,22239.2576
10235,0,3,2,4,2,1,13758.0583
10236,1,1,2,2,4,1,14001.9772
10237,1,2,2,2,4,1,14734.8894
10238,0,3,1,1,3,1,16844.592
10239,1,2,2,1,4,1,19917.9717
10240,0,3,1,2,2,1,18596.2755
10241,1,5,2,1,2,1,27029.3891
10242,0,3,3,1,3,4,27540.241
10243,1,3,1,1,3,1,25325.7021
